Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Delta_16b -62,200000006,5406.38,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5019.77,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -63,200000006,5349.21,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5037.62,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -64,200000006,5263.38,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5236.63,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -65,200000006,5284.96,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5192.75,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -66,200000006,5312.0,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5059.0,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -67,200000006,5423.95,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5330.26,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -68,200000006,5491.19,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5492.42,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -69,200000006,5502.38,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5279.06,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -70,200000006,5380.48,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5033.33,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -71,200000006,5428.52,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5245.54,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -72,200000006,5413.76,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5305.13,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -73,200000006,5638.58,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5295.2,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -74,200000006,5334.81,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5081.69,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -75,200000006,5316.89,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5077.78,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -76,200000006,5461.75,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5346.63,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -77,200000006,5291.73,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5167.9,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -78,200000006,5289.75,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5158.33,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -79,200000006,5245.17,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5001.05,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -80,200000006,5440.27,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5018.09,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -60,200000006,5218.6,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4922.85,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -61,200000006,5527.86,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5096.11,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -62,200000006,5528.62,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4992.45,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -63,200000006,5406.95,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5091.2,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -64,200000006,5418.79,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5115.59,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -65,200000006,5413.16,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5067.28,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -66,200000006,5299.61,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5412.89,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -67,200000006,5340.32,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4887.66,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -68,200000006,5285.73,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5069.38,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -69,200000006,5394.98,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5055.12,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -70,200000006,5311.45,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5338.73,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -71,200000006,5273.79,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5093.36,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -72,200000006,5274.65,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5026.11,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -73,200000006,5338.19,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5047.1,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -74,200000006,5215.58,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4970.26,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -75,200000006,5346.92,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5291.87,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -76,200000006,5250.28,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4977.09,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -77,200000006,5268.86,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4985.23,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -78,200000006,5386.38,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5207.58,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -79,200000006,5226.06,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5243.78,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -80,200000006,5323.71,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5180.55,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -60,200000006,5001.35,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5093.66,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -61,200000006,5200.54,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4987.12,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -62,200000006,5175.81,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4840.06,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -63,200000006,5196.06,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4845.77,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -64,200000006,4924.99,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5422.15,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -65,200000006,5116.48,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4976.22,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -66,200000006,5108.34,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4774.8,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -67,200000006,4961.18,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4900.22,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -68,200000006,5096.33,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4854.6,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -69,200000006,5045.96,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4796.26,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -70,200000006,5160.27,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4676.35,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -71,200000006,5050.0,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4721.29,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -72,200000006,4967.82,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4589.03,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -73,200000006,4973.26,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4595.62,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -74,200000006,4905.27,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4581.2,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -75,200000006,4746.63,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4860.73,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -76,200000006,4868.58,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4812.13,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -77,200000006,4957.11,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4686.57,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -78,200000006,4947.0,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4787.09,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -79,200000006,4690.55,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4595.72,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -80,200000006,4894.45,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4543.21,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -40,200000006,5325.99,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5382.09,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -41,200000006,5493.82,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5092.36,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -42,200000006,5609.19,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5258.84,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -43,200000006,5484.22,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5257.44,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -44,200000006,5434.71,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5172.81,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -45,200000006,5459.69,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5355.84,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -46,200000006,5572.99,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5187.71,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -47,200000006,5764.12,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5169.46,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -48,200000006,5576.74,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5536.27,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -49,200000006,5468.95,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5289.59,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -50,200000006,5595.58,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5202.5,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -51,200000006,5483.7,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5262.02,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -52,200000006,5535.71,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5255.6,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -53,200000006,5641.2,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5129.39,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -54,200000006,5411.8,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5278.59,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -55,200000006,5526.41,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5304.62,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -56,200000006,5555.79,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5186.64,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -57,200000006,5399.26,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5293.33,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -58,200000006,5431.87,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5417.91,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -59,200000006,5480.26,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5255.81,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -40,200000006,5567.17,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5136.61,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -41,200000006,5353.13,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5127.77,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -42,200000006,5574.13,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5242.65,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -43,200000006,5611.57,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5354.09,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -44,200000006,5511.33,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5305.4,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -45,200000006,5598.97,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5392.23,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -46,200000006,5566.06,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5205.09,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -47,200000006,5575.79,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5224.89,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -48,200000006,5649.72,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5300.49,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -49,200000006,5437.55,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5315.13,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -50,200000006,5670.83,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5214.96,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -51,200000006,5394.54,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5201.51,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -52,200000006,5630.12,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5166.44,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -53,200000006,5489.52,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5400.99,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -54,200000006,5432.07,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5201.39,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -55,200000006,5616.19,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5151.95,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -56,200000006,5565.17,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5212.23,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -57,200000006,5451.74,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5122.58,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -58,200000006,5699.64,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5181.44,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
DoubleDelta_16b -59,200000006,5420.03,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5420.95,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -40,200000006,5355.36,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5121.28,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -41,200000006,5322.28,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5177.63,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -42,200000006,5661.78,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5273.92,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -43,200000006,5454.63,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5218.46,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -44,200000006,5301.0,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5106.52,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -45,200000006,5102.6,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5052.08,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -46,200000006,5332.58,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5044.55,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -47,200000006,5329.17,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5334.53,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -48,200000006,5420.33,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5225.21,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -49,200000006,5195.95,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4906.25,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -50,200000006,5235.23,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4889.65,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -51,200000006,5335.37,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5143.55,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -52,200000006,5097.97,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4806.88,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -53,200000006,5002.14,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4765.11,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -54,200000006,5052.83,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4956.88,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -55,200000006,5081.6,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4875.71,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
FIRE_16b -56,200000006,5217.32,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,4903.27,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
