Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
SprintzDelta_16b -74,43169982,1142.65,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3488.91,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.58
SprintzDelta_16b -75,43263246,1175.65,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3451.34,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.63
SprintzDelta_16b -76,43138784,1151.89,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3508.85,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.57
SprintzDelta_16b -77,43187256,1126.49,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3428.11,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.59
SprintzDelta_16b -78,43217856,1132.35,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3510.42,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.61
SprintzDelta_16b -79,43109054,1130.53,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3516.39,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.55
SprintzDelta_16b -80,43188280,1161.41,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3729.29,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.59
SprintzDelta_Huf_16b -40,38169415,774.87,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1489.42,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.08
SprintzDelta_Huf_16b -41,38709262,769.49,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1467.92,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.35
SprintzDelta_Huf_16b -42,39591256,786.31,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1467.88,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.8
SprintzDelta_Huf_16b -43,38870425,773.44,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1473.59,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.44
SprintzDelta_Huf_16b -44,38412351,779.48,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1508.01,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.21
SprintzDelta_Huf_16b -45,39533833,764.33,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1499.45,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.77
SprintzDelta_Huf_16b -46,39023515,781.21,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1497.8,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.51
SprintzDelta_Huf_16b -47,38914064,784.77,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1484.0,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.46
SprintzDelta_Huf_16b -48,38724267,783.04,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1519.75,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.36
SprintzDelta_Huf_16b -49,38403296,763.74,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1422.27,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.2
SprintzDelta_Huf_16b -50,38530646,778.62,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1476.65,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.27
SprintzDelta_Huf_16b -51,38403747,782.16,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1440.59,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.2
SprintzDelta_Huf_16b -52,38426326,783.89,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1485.83,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.21
SprintzDelta_Huf_16b -53,38710609,778.14,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1470.69,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.36
SprintzDelta_Huf_16b -54,38754729,778.33,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1433.71,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.38
SprintzDelta_Huf_16b -55,39040115,760.06,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1463.13,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.52
SprintzDelta_Huf_16b -56,39401833,794.43,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1456.18,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.7
SprintzDelta_Huf_16b -57,39632398,779.26,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1442.37,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.82
SprintzDelta_Huf_16b -58,38319874,789.25,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1480.46,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.16
SprintzDelta_Huf_16b -59,38828272,761.3,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1483.44,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.41
SprintzDelta_Huf_16b -60,39267042,759.93,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1498.82,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.63
SprintzDelta_Huf_16b -61,39911377,786.55,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1444.14,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.96
SprintzDelta_Huf_16b -62,38613134,765.46,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1462.29,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.31
SprintzDelta_Huf_16b -63,39272975,765.6,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1436.81,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.64
SprintzDelta_Huf_16b -64,37986309,747.6,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1417.45,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,18.99
SprintzDelta_Huf_16b -65,38789567,665.56,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1414.86,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.39
SprintzDelta_Huf_16b -66,39635475,792.3,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1405.6,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.82
SprintzDelta_Huf_16b -67,38492233,767.02,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1452.04,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.25
SprintzDelta_Huf_16b -68,39355125,772.47,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1426.62,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.68
SprintzDelta_Huf_16b -69,38192270,775.7,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1441.33,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.1
SprintzDelta_Huf_16b -70,39281262,751.15,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1423.2,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.64
SprintzDelta_Huf_16b -71,37993408,766.74,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1460.5,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.0
SprintzDelta_Huf_16b -72,39285355,787.45,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1448.76,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.64
SprintzDelta_Huf_16b -73,38051088,762.91,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1434.29,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.03
SprintzDelta_Huf_16b -74,39350208,781.73,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1450.23,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.68
SprintzDelta_Huf_16b -75,38293354,752.48,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1482.55,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.15
SprintzDelta_Huf_16b -76,39577046,763.19,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1460.08,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.79
SprintzDelta_Huf_16b -77,38575024,782.17,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1478.34,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.29
SprintzDelta_Huf_16b -78,39958370,757.22,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1443.07,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.98
SprintzDelta_Huf_16b -79,38952527,770.75,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1468.9,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.48
SprintzDelta_Huf_16b -80,37854103,765.38,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1495.59,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,18.93
Memcpy,100000000,8863.3,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,8054.42,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,100.0
SprintzXff_Huf_16b -40,51478422,418.96,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,826.32,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.48
SprintzXff_Huf_16b -41,51461645,433.09,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,813.34,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.46
SprintzXff_Huf_16b -42,51389101,431.92,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,834.49,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.39
SprintzXff_Huf_16b -43,51433227,428.28,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,828.05,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.43
SprintzXff_Huf_16b -44,51423023,434.48,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,835.74,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.42
SprintzXff_Huf_16b -45,51351779,421.49,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,825.57,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.35
SprintzXff_Huf_16b -46,51371825,423.51,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,832.03,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.37
SprintzXff_Huf_16b -47,51378427,428.98,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,833.52,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.38
SprintzXff_Huf_16b -48,51371164,423.46,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,846.27,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.37
SprintzXff_Huf_16b -49,51362559,415.43,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,814.56,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.36
SprintzXff_Huf_16b -50,51356898,425.71,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,815.57,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.36
SprintzXff_Huf_16b -51,51339356,427.59,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,811.34,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.34
SprintzXff_Huf_16b -52,51332519,411.22,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,820.8,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.33
SprintzXff_Huf_16b -53,51317133,421.58,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,812.68,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.32
SprintzXff_Huf_16b -54,51290415,419.47,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,830.56,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.29
SprintzXff_Huf_16b -55,51261239,413.47,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,816.76,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.26
SprintzXff_Huf_16b -56,51234439,419.84,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,830.25,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.23
SprintzXff_Huf_16b -57,51175995,412.28,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,829.3,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.18
SprintzXff_Huf_16b -58,51272261,436.8,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,820.92,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.27
SprintzXff_Huf_16b -59,51240693,431.16,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,820.34,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.24
SprintzXff_Huf_16b -60,51179671,433.57,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,838.47,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.18
SprintzXff_Huf_16b -61,51128946,435.25,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,818.87,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.13
SprintzXff_Huf_16b -62,51224798,412.08,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,826.38,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.22
SprintzXff_Huf_16b -63,51154438,420.15,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,831.05,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.15
SprintzXff_Huf_16b -64,51208503,436.51,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,837.25,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.21
SprintzXff_Huf_16b -65,51180487,426.95,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,821.71,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.18
SprintzXff_Huf_16b -66,51088004,438.21,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,815.87,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.09
SprintzXff_Huf_16b -67,51174470,409.27,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,815.94,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.17
SprintzXff_Huf_16b -68,51090253,427.19,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,814.67,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.09
SprintzXff_Huf_16b -69,51163491,410.37,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,821.1,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.16
SprintzXff_Huf_16b -70,51094763,418.24,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,821.27,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.09
SprintzXff_Huf_16b -71,51145226,403.24,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,817.16,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.15
SprintzXff_Huf_16b -72,51078334,429.61,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,819.51,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.08
SprintzXff_Huf_16b -73,51126841,418.87,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,812.43,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.13
SprintzXff_Huf_16b -74,51049557,409.08,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,826.73,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.05
SprintzXff_Huf_16b -75,51106694,406.97,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,820.21,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.11
SprintzXff_Huf_16b -76,51003834,397.25,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,825.52,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.0
SprintzXff_Huf_16b -77,51093988,402.26,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,830.89,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.09
SprintzXff_Huf_16b -78,50945826,440.75,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,835.99,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,50.95
SprintzXff_Huf_16b -79,51045928,408.13,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,835.75,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.05
SprintzXff_Huf_16b -80,51081486,424.52,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,841.61,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,51.08
SprintzXff_16b -40,64453936,725.86,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3349.38,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.45
SprintzXff_16b -41,64458818,700.79,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3184.92,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.46
SprintzXff_16b -42,64483080,731.8,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3256.37,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.48
SprintzXff_16b -43,64468870,708.39,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3304.6,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.47
SprintzXff_16b -44,64423944,721.67,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3361.51,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.42
SprintzXff_16b -45,64404156,711.36,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3365.58,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.4
SprintzXff_16b -46,64422796,705.36,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3370.12,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.42
SprintzXff_16b -47,64424198,710.34,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3462.44,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.42
SprintzXff_16b -48,64400552,702.7,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3564.4,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.4
SprintzXff_16b -49,64368790,705.03,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3159.77,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.37
SprintzXff_16b -50,64370200,707.48,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3224.29,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.37
SprintzXff_16b -51,64380694,701.93,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3248.22,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.38
SprintzXff_16b -52,64370440,711.3,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3315.69,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.37
SprintzXff_16b -53,64346530,712.85,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3210.28,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.35
SprintzXff_16b -54,64333396,706.2,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3351.43,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.33
SprintzXff_16b -55,64336862,697.73,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3366.02,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.34
SprintzXff_16b -56,64338400,707.14,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3445.43,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.34
SprintzXff_16b -57,64327208,714.83,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=8.dat,3417.34,False,/synthetic/synth_100M_u8_ratio=8.dat,-1,10,16,c,100000000,64.33
