Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
LZ4,775466,472.82,ucr,2253.74,/colmajor/uint16/ucr/Symbols.dat,20,0,16,f,822110,None,94.33
Zlib -1,743295,43.43,ucr,213.23,/colmajor/uint16/ucr/Symbols.dat,20,0,16,f,822110,None,90.41
Zlib -9,742063,43.61,ucr,224.06,/colmajor/uint16/ucr/Symbols.dat,20,0,16,f,822110,None,90.26
Huffman,818676,665.09,ucr,699.32,/colmajor/uint16/ucr/Symbols.dat,20,0,16,f,822110,None,99.58
Zstd -1,113010,94.96,ucr,301.6,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,20,0,16,f,137190,None,82.37
Zstd -9,100110,43.06,ucr,264.32,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,20,0,16,f,137190,None,72.97
Snappy,124154,384.26,ucr,1018.25,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,20,0,16,f,137190,None,90.5
LZO -1,130434,661.49,ucr,1354.64,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,20,0,16,f,137190,None,95.08
LZO -9,130434,658.28,ucr,1338.39,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,20,0,16,f,137190,None,95.08
LZ4,120450,291.9,ucr,937.12,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,20,0,16,f,137190,None,87.8
Zlib -1,100866,45.9,ucr,155.46,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,20,0,16,f,137190,None,73.52
Zlib -9,99789,37.49,ucr,156.46,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,20,0,16,f,137190,None,72.74
Huffman,130762,388.98,ucr,386.42,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,20,0,16,f,137190,None,95.31
Zstd -1,1241075,400.45,ucr,5568.48,/colmajor/uint16/ucr/ShapesAll.dat,20,0,16,f,1240790,None,100.02
Zstd -9,1237310,149.27,ucr,5023.03,/colmajor/uint16/ucr/ShapesAll.dat,20,0,16,f,1240790,None,99.72
Snappy,1241033,5095.17,ucr,13134.78,/colmajor/uint16/ucr/ShapesAll.dat,20,0,16,f,1240790,None,100.02
LZO -1,1245756,4061.28,ucr,6159.63,/colmajor/uint16/ucr/ShapesAll.dat,20,0,16,f,1240790,None,100.4
LZO -9,1245756,3195.41,ucr,6068.8,/colmajor/uint16/ucr/ShapesAll.dat,20,0,16,f,1240790,None,100.4
LZ4,1243052,2574.22,ucr,9597.92,/colmajor/uint16/ucr/ShapesAll.dat,20,0,16,f,1240790,None,100.18
Zlib -1,1213067,43.36,ucr,195.78,/colmajor/uint16/ucr/ShapesAll.dat,20,0,16,f,1240790,None,97.77
Zlib -9,1213276,44.45,ucr,230.77,/colmajor/uint16/ucr/ShapesAll.dat,20,0,16,f,1240790,None,97.78
Huffman,1231233,366.94,ucr,640.88,/colmajor/uint16/ucr/ShapesAll.dat,20,0,16,f,1240790,None,99.23
Zstd -1,2377474,386.61,ucr,463.05,/colmajor/uint16/ucr/InlineSkate.dat,20,0,16,f,2453090,None,96.92
Zstd -9,2369036,197.39,ucr,500.93,/colmajor/uint16/ucr/InlineSkate.dat,20,0,16,f,2453090,None,96.57
Snappy,2451953,4414.88,ucr,10371.55,/colmajor/uint16/ucr/InlineSkate.dat,20,0,16,f,2453090,None,99.95
LZO -1,2460762,3779.86,ucr,7975.89,/colmajor/uint16/ucr/InlineSkate.dat,20,0,16,f,2453090,None,100.31
LZO -9,2460762,3836.43,ucr,6737.7,/colmajor/uint16/ucr/InlineSkate.dat,20,0,16,f,2453090,None,100.31
LZ4,2454577,2980.95,ucr,6651.53,/colmajor/uint16/ucr/InlineSkate.dat,20,0,16,f,2453090,None,100.06
Zlib -1,2329056,47.69,ucr,222.48,/colmajor/uint16/ucr/InlineSkate.dat,20,0,16,f,2453090,None,94.94
Zlib -9,2333111,41.86,ucr,235.59,/colmajor/uint16/ucr/InlineSkate.dat,20,0,16,f,2453090,None,95.11
Huffman,2381787,539.27,ucr,546.59,/colmajor/uint16/ucr/InlineSkate.dat,20,0,16,f,2453090,None,97.09
Zstd -1,884394,175.56,ucr,551.39,/colmajor/uint16/ucr/Two_Patterns.dat,20,0,16,f,1329990,None,66.5
Zstd -9,881980,73.81,ucr,527.25,/colmajor/uint16/ucr/Two_Patterns.dat,20,0,16,f,1329990,None,66.31
Snappy,1003816,637.76,ucr,2404.94,/colmajor/uint16/ucr/Two_Patterns.dat,20,0,16,f,1329990,None,75.48
LZO -1,1002013,599.97,ucr,875.64,/colmajor/uint16/ucr/Two_Patterns.dat,20,0,16,f,1329990,None,75.34
LZO -9,1002013,437.84,ucr,1479.97,/colmajor/uint16/ucr/Two_Patterns.dat,20,0,16,f,1329990,None,75.34
LZ4,966971,562.8,ucr,1760.82,/colmajor/uint16/ucr/Two_Patterns.dat,20,0,16,f,1329990,None,72.71
Zlib -1,892680,68.64,ucr,229.51,/colmajor/uint16/ucr/Two_Patterns.dat,20,0,16,f,1329990,None,67.12
Zlib -9,883261,67.7,ucr,280.31,/colmajor/uint16/ucr/Two_Patterns.dat,20,0,16,f,1329990,None,66.41
Huffman,1294749,533.51,ucr,428.2,/colmajor/uint16/ucr/Two_Patterns.dat,20,0,16,f,1329990,None,97.35
Zstd -1,1318063,313.49,ucr,422.04,/colmajor/uint16/ucr/ChlorineConcentration.dat,20,0,16,f,1472984,None,89.48
Zstd -9,1313792,160.39,ucr,499.97,/colmajor/uint16/ucr/ChlorineConcentration.dat,20,0,16,f,1472984,None,89.19
Snappy,1472326,4577.9,ucr,6518.58,/colmajor/uint16/ucr/ChlorineConcentration.dat,20,0,16,f,1472984,None,99.96
LZO -1,1477884,4231.48,ucr,9937.29,/colmajor/uint16/ucr/ChlorineConcentration.dat,20,0,16,f,1472984,None,100.33
LZO -9,1477884,4480.74,ucr,9995.14,/colmajor/uint16/ucr/ChlorineConcentration.dat,20,0,16,f,1472984,None,100.33
LZ4,1466875,1503.38,ucr,5246.87,/colmajor/uint16/ucr/ChlorineConcentration.dat,20,0,16,f,1472984,None,99.59
Zlib -1,1324465,44.39,ucr,175.14,/colmajor/uint16/ucr/ChlorineConcentration.dat,20,0,16,f,1472984,None,89.92
Zlib -9,1318660,40.14,ucr,203.93,/colmajor/uint16/ucr/ChlorineConcentration.dat,20,0,16,f,1472984,None,89.52
Huffman,1324220,453.02,ucr,436.68,/colmajor/uint16/ucr/ChlorineConcentration.dat,20,0,16,f,1472984,None,89.9
Zstd -1,70094,138.38,ucr,411.07,/colmajor/uint16/ucr/Lighting7.dat,20,0,16,f,92654,None,75.65
Zstd -9,69939,69.8,ucr,435.77,/colmajor/uint16/ucr/Lighting7.dat,20,0,16,f,92654,None,75.48
Snappy,82504,1774.13,ucr,7812.31,/colmajor/uint16/ucr/Lighting7.dat,20,0,16,f,92654,None,89.05
LZO -1,82127,1624.88,ucr,5942.79,/colmajor/uint16/ucr/Lighting7.dat,20,0,16,f,92654,None,88.64
LZO -9,82127,1806.79,ucr,3047.73,/colmajor/uint16/ucr/Lighting7.dat,20,0,16,f,92654,None,88.64
LZ4,78279,838.54,ucr,3562.25,/colmajor/uint16/ucr/Lighting7.dat,20,0,16,f,92654,None,84.49
Zlib -1,69879,43.36,ucr,171.19,/colmajor/uint16/ucr/Lighting7.dat,20,0,16,f,92654,None,75.42
Zlib -9,69457,37.21,ucr,175.6,/colmajor/uint16/ucr/Lighting7.dat,20,0,16,f,92654,None,74.96
Huffman,83019,347.86,ucr,262.64,/colmajor/uint16/ucr/Lighting7.dat,20,0,16,f,92654,None,89.6
Zstd -1,134470,125.64,ucr,2531.51,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,20,0,16,f,151460,None,88.78
Zstd -9,133776,73.34,ucr,2476.25,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,20,0,16,f,151460,None,88.32
Snappy,136708,1083.95,ucr,4227.89,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,20,0,16,f,151460,None,90.26
LZO -1,138307,930.68,ucr,3044.12,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,20,0,16,f,151460,None,91.32
LZO -9,138307,970.03,ucr,3000.16,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,20,0,16,f,151460,None,91.32
LZ4,135141,950.1,ucr,4293.45,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,20,0,16,f,151460,None,89.23
Zlib -1,132764,33.97,ucr,220.04,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,20,0,16,f,151460,None,87.66
Zlib -9,132679,45.59,ucr,221.02,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,20,0,16,f,151460,None,87.6
Huffman,147342,387.05,ucr,390.21,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,20,0,16,f,151460,None,97.28
Zstd -1,41380,532.58,ucr,4958.63,/colmajor/uint16/ucr/BirdChicken.dat,20,0,16,f,41350,None,100.07
Zstd -9,41380,101.67,ucr,4925.55,/colmajor/uint16/ucr/BirdChicken.dat,20,0,16,f,41350,None,100.07
Snappy,41367,1698.92,ucr,4815.98,/colmajor/uint16/ucr/BirdChicken.dat,20,0,16,f,41350,None,100.04
LZO -1,41526,1645.57,ucr,4194.14,/colmajor/uint16/ucr/BirdChicken.dat,20,0,16,f,41350,None,100.43
LZO -9,41526,1638.01,ucr,4282.75,/colmajor/uint16/ucr/BirdChicken.dat,20,0,16,f,41350,None,100.43
LZ4,41510,1642.31,ucr,4867.57,/colmajor/uint16/ucr/BirdChicken.dat,20,0,16,f,41350,None,100.39
Zlib -1,40764,31.22,ucr,182.76,/colmajor/uint16/ucr/BirdChicken.dat,20,0,16,f,41350,None,98.58
Zlib -9,40761,30.69,ucr,184.12,/colmajor/uint16/ucr/BirdChicken.dat,20,0,16,f,41350,None,98.58
Huffman,41374,697.44,ucr,5712.9,/colmajor/uint16/ucr/BirdChicken.dat,20,0,16,f,41350,None,100.06
Zstd -1,243007,359.93,ucr,415.12,/colmajor/uint16/ucr/CBF.dat,20,0,16,f,247370,None,98.24
Zstd -9,243007,160.17,ucr,414.07,/colmajor/uint16/ucr/CBF.dat,20,0,16,f,247370,None,98.24
Snappy,247447,3354.72,ucr,6486.01,/colmajor/uint16/ucr/CBF.dat,20,0,16,f,247370,None,100.03
LZO -1,248401,2741.97,ucr,5648.36,/colmajor/uint16/ucr/CBF.dat,20,0,16,f,247370,None,100.42
LZO -9,248401,2810.8,ucr,5590.16,/colmajor/uint16/ucr/CBF.dat,20,0,16,f,247370,None,100.42
LZ4,248362,2874.42,ucr,6594.6,/colmajor/uint16/ucr/CBF.dat,20,0,16,f,247370,None,100.4
Zlib -1,243517,42.25,ucr,179.84,/colmajor/uint16/ucr/CBF.dat,20,0,16,f,247370,None,98.44
Zlib -9,243374,42.11,ucr,182.5,/colmajor/uint16/ucr/CBF.dat,20,0,16,f,247370,None,98.38
Huffman,242861,394.09,ucr,413.74,/colmajor/uint16/ucr/CBF.dat,20,0,16,f,247370,None,98.18
Zstd -1,78054,181.63,ucr,1336.0,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,20,0,16,f,91620,None,85.19
Zstd -9,76740,96.75,ucr,1165.03,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,20,0,16,f,91620,None,83.76
Snappy,82700,1488.38,ucr,4084.34,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,20,0,16,f,91620,None,90.26
LZO -1,83641,1236.92,ucr,3229.7,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,20,0,16,f,91620,None,91.29
LZO -9,83641,1284.33,ucr,3487.23,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,20,0,16,f,91620,None,91.29
LZ4,78008,1058.87,ucr,3646.57,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,20,0,16,f,91620,None,85.14
Zlib -1,76502,47.92,ucr,207.28,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,20,0,16,f,91620,None,83.5
Zlib -9,76448,45.82,ucr,211.09,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,20,0,16,f,91620,None,83.44
Huffman,89004,357.49,ucr,384.74,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,20,0,16,f,91620,None,97.14
Zstd -1,77364,115.69,ucr,2334.86,/colmajor/uint16/ucr/DistalPhalanxTW.dat,20,0,16,f,91620,None,84.44
Zstd -9,77204,72.34,ucr,2472.47,/colmajor/uint16/ucr/DistalPhalanxTW.dat,20,0,16,f,91620,None,84.27
Snappy,85574,507.05,ucr,5355.7,/colmajor/uint16/ucr/DistalPhalanxTW.dat,20,0,16,f,91620,None,93.4
LZO -1,86035,1292.44,ucr,4864.09,/colmajor/uint16/ucr/DistalPhalanxTW.dat,20,0,16,f,91620,None,93.9
LZO -9,86035,1142.25,ucr,3415.85,/colmajor/uint16/ucr/DistalPhalanxTW.dat,20,0,16,f,91620,None,93.9
LZ4,78376,840.17,ucr,3252.4,/colmajor/uint16/ucr/DistalPhalanxTW.dat,20,0,16,f,91620,None,85.54
Zlib -1,76719,50.52,ucr,204.81,/colmajor/uint16/ucr/DistalPhalanxTW.dat,20,0,16,f,91620,None,83.74
Zlib -9,76668,46.11,ucr,205.9,/colmajor/uint16/ucr/DistalPhalanxTW.dat,20,0,16,f,91620,None,83.68
Huffman,89293,353.41,ucr,381.62,/colmajor/uint16/ucr/DistalPhalanxTW.dat,20,0,16,f,91620,None,97.46
Zstd -1,3905717,292.41,ucr,503.52,/colmajor/uint16/ucr/CinC_ECG_torso.dat,20,0,16,f,4668950,None,83.65
Zstd -9,3640167,72.99,ucr,391.53,/colmajor/uint16/ucr/CinC_ECG_torso.dat,20,0,16,f,4668950,None,77.97
Snappy,4561088,2140.59,ucr,4585.14,/colmajor/uint16/ucr/CinC_ECG_torso.dat,20,0,16,f,4668950,None,97.69
LZO -1,4578580,1975.95,ucr,3762.18,/colmajor/uint16/ucr/CinC_ECG_torso.dat,20,0,16,f,4668950,None,98.06
LZO -9,4578580,2059.94,ucr,3802.13,/colmajor/uint16/ucr/CinC_ECG_torso.dat,20,0,16,f,4668950,None,98.06
LZ4,4364536,655.74,ucr,2518.71,/colmajor/uint16/ucr/CinC_ECG_torso.dat,20,0,16,f,4668950,None,93.48
Zlib -1,3541636,52.93,ucr,172.28,/colmajor/uint16/ucr/CinC_ECG_torso.dat,20,0,16,f,4668950,None,75.86
Zlib -9,3506973,37.78,ucr,206.32,/colmajor/uint16/ucr/CinC_ECG_torso.dat,20,0,16,f,4668950,None,75.11
Huffman,4061982,479.85,ucr,555.76,/colmajor/uint16/ucr/CinC_ECG_torso.dat,20,0,16,f,4668950,None,87.0
Zstd -1,1348428,450.64,ucr,298.33,/colmajor/uint16/ucr/ECG5000.dat,20,0,16,f,1449990,None,93.0
Zstd -9,1348409,204.95,ucr,432.15,/colmajor/uint16/ucr/ECG5000.dat,20,0,16,f,1449990,None,92.99
Snappy,1450416,4281.56,ucr,7058.59,/colmajor/uint16/ucr/ECG5000.dat,20,0,16,f,1449990,None,100.03
LZO -1,1456009,4376.77,ucr,10104.67,/colmajor/uint16/ucr/ECG5000.dat,20,0,16,f,1449990,None,100.42
LZO -9,1456009,3146.72,ucr,5855.09,/colmajor/uint16/ucr/ECG5000.dat,20,0,16,f,1449990,None,100.42
LZ4,1455785,3389.74,ucr,7092.98,/colmajor/uint16/ucr/ECG5000.dat,20,0,16,f,1449990,None,100.4
Zlib -1,1349292,46.69,ucr,213.95,/colmajor/uint16/ucr/ECG5000.dat,20,0,16,f,1449990,None,93.06
Zlib -9,1348730,42.42,ucr,219.43,/colmajor/uint16/ucr/ECG5000.dat,20,0,16,f,1449990,None,93.02
Huffman,1347578,487.07,ucr,575.8,/colmajor/uint16/ucr/ECG5000.dat,20,0,16,f,1449990,None,92.94
Zstd -1,88456,237.54,ucr,2900.66,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,20,0,16,f,102840,None,86.01
Zstd -9,87789,104.82,ucr,2732.27,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,20,0,16,f,102840,None,85.36
Snappy,94266,1615.0,ucr,4142.43,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,20,0,16,f,102840,None,91.66
LZO -1,95250,1376.19,ucr,3748.36,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,20,0,16,f,102840,None,92.62
LZO -9,95250,1354.66,ucr,3756.85,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,20,0,16,f,102840,None,92.62
LZ4,88874,1066.97,ucr,4057.45,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,20,0,16,f,102840,None,86.42
Zlib -1,87373,49.36,ucr,214.1,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,20,0,16,f,102840,None,84.96
Zlib -9,87305,44.14,ucr,215.57,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,20,0,16,f,102840,None,84.89
Huffman,99940,360.4,ucr,390.98,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,20,0,16,f,102840,None,97.18
Zstd -1,108082,375.91,ucr,6312.28,/colmajor/uint16/ucr/ArrowHead.dat,20,0,16,f,108022,None,100.06
Zstd -9,107531,78.16,ucr,3646.8,/colmajor/uint16/ucr/ArrowHead.dat,20,0,16,f,108022,None,99.55
Snappy,108060,1933.56,ucr,4559.24,/colmajor/uint16/ucr/ArrowHead.dat,20,0,16,f,108022,None,100.04
LZO -1,108472,1882.8,ucr,2334.0,/colmajor/uint16/ucr/ArrowHead.dat,20,0,16,f,108022,None,100.42
LZO -9,108472,1835.08,ucr,4233.5,/colmajor/uint16/ucr/ArrowHead.dat,20,0,16,f,108022,None,100.42
LZ4,107948,1663.16,ucr,4647.71,/colmajor/uint16/ucr/ArrowHead.dat,20,0,16,f,108022,None,99.93
Zlib -1,106276,25.95,ucr,192.35,/colmajor/uint16/ucr/ArrowHead.dat,20,0,16,f,108022,None,98.38
Zlib -9,106263,37.12,ucr,189.16,/colmajor/uint16/ucr/ArrowHead.dat,20,0,16,f,108022,None,98.37
Huffman,107463,460.96,ucr,619.91,/colmajor/uint16/ucr/ArrowHead.dat,20,0,16,f,108022,None,99.48
Zstd -1,139740,723.33,ucr,5980.82,/colmajor/uint16/ucr/Car.dat,20,0,16,f,139670,None,100.05
Zstd -9,139740,257.54,ucr,5738.76,/colmajor/uint16/ucr/Car.dat,20,0,16,f,139670,None,100.05
Snappy,139712,2356.07,ucr,2356.42,/colmajor/uint16/ucr/Car.dat,20,0,16,f,139670,None,100.03
LZO -1,140250,1946.46,ucr,4170.25,/colmajor/uint16/ucr/Car.dat,20,0,16,f,139670,None,100.42
LZO -9,140250,1820.66,ucr,5601.14,/colmajor/uint16/ucr/Car.dat,20,0,16,f,139670,None,100.42
LZ4,140229,1851.58,ucr,4702.54,/colmajor/uint16/ucr/Car.dat,20,0,16,f,139670,None,100.4
Zlib -1,139047,26.29,ucr,196.91,/colmajor/uint16/ucr/Car.dat,20,0,16,f,139670,None,99.55
Zlib -9,139230,36.63,ucr,227.19,/colmajor/uint16/ucr/Car.dat,20,0,16,f,139670,None,99.68
Huffman,139726,1100.76,ucr,6231.65,/colmajor/uint16/ucr/Car.dat,20,0,16,f,139670,None,100.04
Zstd -1,6064545,164.47,ucr,535.74,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,20,0,16,f,8508190,None,71.28
Zstd -9,6033093,83.98,ucr,499.54,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,20,0,16,f,8508190,None,70.91
Snappy,7357430,1328.18,ucr,3484.92,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,20,0,16,f,8508190,None,86.47
LZO -1,7394164,1014.76,ucr,2067.18,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,20,0,16,f,8508190,None,86.91
LZO -9,7394164,1148.41,ucr,2472.41,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,20,0,16,f,8508190,None,86.91
LZ4,6574379,798.53,ucr,1674.13,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,20,0,16,f,8508190,None,77.27
Zlib -1,6019519,64.19,ucr,242.17,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,20,0,16,f,8508190,None,70.75
Zlib -9,5980726,53.83,ucr,242.67,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,20,0,16,f,8508190,None,70.29
Huffman,8040598,512.44,ucr,517.99,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,20,0,16,f,8508190,None,94.5
Zstd -1,579787,421.8,ucr,437.62,/colmajor/uint16/ucr/FacesUCR.dat,20,0,16,f,611990,None,94.74
Zstd -9,579249,149.64,ucr,432.2,/colmajor/uint16/ucr/FacesUCR.dat,20,0,16,f,611990,None,94.65
Snappy,612169,3381.05,ucr,6667.72,/colmajor/uint16/ucr/FacesUCR.dat,20,0,16,f,611990,None,100.03
LZO -1,614530,3046.48,ucr,6148.61,/colmajor/uint16/ucr/FacesUCR.dat,20,0,16,f,611990,None,100.42
LZO -9,614530,3088.36,ucr,5726.87,/colmajor/uint16/ucr/FacesUCR.dat,20,0,16,f,611990,None,100.42
LZ4,614389,3068.99,ucr,6569.59,/colmajor/uint16/ucr/FacesUCR.dat,20,0,16,f,611990,None,100.39
Zlib -1,580645,45.98,ucr,209.09,/colmajor/uint16/ucr/FacesUCR.dat,20,0,16,f,611990,None,94.88
Zlib -9,579809,46.12,ucr,211.04,/colmajor/uint16/ucr/FacesUCR.dat,20,0,16,f,611990,None,94.74
Huffman,579518,407.03,ucr,428.43,/colmajor/uint16/ucr/FacesUCR.dat,20,0,16,f,611990,None,94.69
Zstd -1,7437945,407.63,ucr,7018.75,/colmajor/uint16/ucr/HandOutlines.dat,20,0,16,f,7436350,None,100.02
Zstd -9,7435363,151.01,ucr,7535.72,/colmajor/uint16/ucr/HandOutlines.dat,20,0,16,f,7436350,None,99.99
Snappy,7438313,5498.19,ucr,0.0,/colmajor/uint16/ucr/HandOutlines.dat,20,0,16,f,7436350,None,100.03
LZO -1,7467015,4703.12,ucr,7847.47,/colmajor/uint16/ucr/HandOutlines.dat,20,0,16,f,7436350,None,100.41
LZO -9,7467015,4029.84,ucr,7973.48,/colmajor/uint16/ucr/HandOutlines.dat,20,0,16,f,7436350,None,100.41
LZ4,7460800,3291.91,ucr,7723.1,/colmajor/uint16/ucr/HandOutlines.dat,20,0,16,f,7436350,None,100.33
Zlib -1,7219295,45.63,ucr,224.88,/colmajor/uint16/ucr/HandOutlines.dat,20,0,16,f,7436350,None,97.08
Zlib -9,7271892,44.51,ucr,212.81,/colmajor/uint16/ucr/HandOutlines.dat,20,0,16,f,7436350,None,97.79
Huffman,7370768,572.63,ucr,713.08,/colmajor/uint16/ucr/HandOutlines.dat,20,0,16,f,7436350,None,99.12
Zstd -1,41380,607.94,ucr,3213.4,/colmajor/uint16/ucr/BeetleFly.dat,20,0,16,f,41350,None,100.07
Zstd -9,41380,202.52,ucr,10164.7,/colmajor/uint16/ucr/BeetleFly.dat,20,0,16,f,41350,None,100.07
Snappy,41367,2750.98,ucr,9402.0,/colmajor/uint16/ucr/BeetleFly.dat,20,0,16,f,41350,None,100.04
LZO -1,41526,3001.16,ucr,9158.36,/colmajor/uint16/ucr/BeetleFly.dat,20,0,16,f,41350,None,100.43
LZO -9,41526,3166.88,ucr,851.42,/colmajor/uint16/ucr/BeetleFly.dat,20,0,16,f,41350,None,100.43
LZ4,41517,1486.18,ucr,4867.0,/colmajor/uint16/ucr/BeetleFly.dat,20,0,16,f,41350,None,100.4
Zlib -1,41247,33.89,ucr,215.48,/colmajor/uint16/ucr/BeetleFly.dat,20,0,16,f,41350,None,99.75
Zlib -9,41241,23.96,ucr,145.7,/colmajor/uint16/ucr/BeetleFly.dat,20,0,16,f,41350,None,99.74
Huffman,41374,507.25,ucr,4411.61,/colmajor/uint16/ucr/BeetleFly.dat,20,0,16,f,41350,None,100.06
Zstd -1,70200,70.4,ucr,213.8,/colmajor/uint16/ucr/FaceFour.dat,20,0,16,f,79510,None,88.29
Zstd -9,65787,31.02,ucr,179.68,/colmajor/uint16/ucr/FaceFour.dat,20,0,16,f,79510,None,82.74
Snappy,78338,779.27,ucr,2090.72,/colmajor/uint16/ucr/FaceFour.dat,20,0,16,f,79510,None,98.53
LZO -1,79368,1110.35,ucr,2562.03,/colmajor/uint16/ucr/FaceFour.dat,20,0,16,f,79510,None,99.82
LZO -9,79368,1113.79,ucr,2548.81,/colmajor/uint16/ucr/FaceFour.dat,20,0,16,f,79510,None,99.82
LZ4,73751,227.26,ucr,767.58,/colmajor/uint16/ucr/FaceFour.dat,20,0,16,f,79510,None,92.76
Zlib -1,65138,23.21,ucr,101.26,/colmajor/uint16/ucr/FaceFour.dat,20,0,16,f,79510,None,81.92
Zlib -9,64690,23.43,ucr,151.5,/colmajor/uint16/ucr/FaceFour.dat,20,0,16,f,79510,None,81.36
Huffman,76050,368.2,ucr,396.07,/colmajor/uint16/ucr/FaceFour.dat,20,0,16,f,79510,None,95.65
Zstd -1,60732,361.87,ucr,619.56,/colmajor/uint16/ucr/Computers.dat,20,0,16,f,724990,None,8.38
Zstd -9,53695,83.88,ucr,988.51,/colmajor/uint16/ucr/Computers.dat,20,0,16,f,724990,None,7.41
Snappy,106453,820.56,ucr,1653.19,/colmajor/uint16/ucr/Computers.dat,20,0,16,f,724990,None,14.68
LZO -1,97110,970.05,ucr,890.14,/colmajor/uint16/ucr/Computers.dat,20,0,16,f,724990,None,13.39
LZO -9,97110,1210.87,ucr,1279.7,/colmajor/uint16/ucr/Computers.dat,20,0,16,f,724990,None,13.39
LZ4,117676,1127.83,ucr,1805.75,/colmajor/uint16/ucr/Computers.dat,20,0,16,f,724990,None,16.23
Zlib -1,65938,162.58,ucr,382.1,/colmajor/uint16/ucr/Computers.dat,20,0,16,f,724990,None,9.1
Zlib -9,50744,48.0,ucr,510.11,/colmajor/uint16/ucr/Computers.dat,20,0,16,f,724990,None,7.0
Huffman,464095,456.21,ucr,486.06,/colmajor/uint16/ucr/Computers.dat,20,0,16,f,724990,None,64.01
Zstd -1,104959,334.68,ucr,379.01,/colmajor/uint16/ucr/Trace.dat,20,0,16,f,111990,None,93.72
Zstd -9,104959,148.37,ucr,380.05,/colmajor/uint16/ucr/Trace.dat,20,0,16,f,111990,None,93.72
Snappy,112025,2287.14,ucr,5295.04,/colmajor/uint16/ucr/Trace.dat,20,0,16,f,111990,None,100.03
LZO -1,112457,2386.63,ucr,4858.57,/colmajor/uint16/ucr/Trace.dat,20,0,16,f,111990,None,100.42
LZO -9,112457,2300.3,ucr,4849.1,/colmajor/uint16/ucr/Trace.dat,20,0,16,f,111990,None,100.42
LZ4,112439,2352.48,ucr,5057.81,/colmajor/uint16/ucr/Trace.dat,20,0,16,f,111990,None,100.4
Zlib -1,105129,32.84,ucr,154.45,/colmajor/uint16/ucr/Trace.dat,20,0,16,f,111990,None,93.87
Zlib -9,104935,31.61,ucr,157.6,/colmajor/uint16/ucr/Trace.dat,20,0,16,f,111990,None,93.7
Huffman,104888,371.88,ucr,387.28,/colmajor/uint16/ucr/Trace.dat,20,0,16,f,111990,None,93.66
Zstd -1,221668,350.2,ucr,407.81,/colmajor/uint16/ucr/MedicalImages.dat,20,0,16,f,237318,None,93.41
